draft_id,draft_time,clock,tournament_entry_id,tournament_round_number,player_name,position_name,bye_week,projection_adp,pick_order,overall_pick_number,team_pick_number,pick_points,roster_points,playoff_team
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,a8621353-8e99-4679-9f56-d2deed34b72e,4,Latavius Murray,RB,8,0.0,0,1025,17,0.0,141.14,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,b95f1048-7128-4ab8-98d5-fc65a543581c,4,Clyde Edwards-Helaire,RB,12,0.0,0,830,2,,113.84,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,f4ee1896-37d3-48d4-b17e-07620ca8ac3c,4,Nick Chubb,RB,13,0.0,0,1676,2,,135.14,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,ccc626db-7f86-404e-8b87-e2ffa0eaf611,4,Byron Pringle,WR,12,0.0,0,504,18,0.0,171.24,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,20273c6d-c628-4da9-9209-c3cd606e028c,4,Robert Woods,WR,11,0.0,0,2685,3,,140.24,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,9d599bc5-9e5b-4433-ba1b-5bdb1974b067,4,Austin Hooper,TE,13,0.0,0,1887,15,,144.26,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,7fed4d5f-3c16-47b6-8ab7-ff425308268b,4,Raheem Mostert,RB,6,0.0,0,1087,7,,108.36,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,5a136799-ea93-4113-9399-c174f626031f,4,Michael Carter,RB,6,0.0,0,1484,8,0.0,136.96,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,0c120c83-6b2b-4a2b-b22a-389a5f358c86,4,Patrick Mahomes,QB,12,0.0,0,1966,4,20.86,125.76,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,c1182515-ac72-48a8-8302-eaa792ab2e71,4,Sam Darnold,QB,13,0.0,0,1295,17,,156.64,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,09b37db8-0913-46e3-80e4-003b398445c0,4,Joe Burrow,QB,10,0.0,0,2549,11,34.84,131.94,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,93ba2814-55b0-430f-a598-6b4dac15fa36,4,Patrick Mahomes,QB,12,0.0,0,1497,3,20.86,118.26,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,4801faf9-0de0-4bbd-86a8-249be1d5692b,4,Tyler Lockett,WR,9,0.0,0,2649,3,10.6,123.08,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,b2cb6946-826d-4d97-8c39-a9f00ec8aba9,4,Robert Woods,WR,11,0.0,0,363,3,,96.7,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,ad9de58c-9ff7-4ce9-a957-bd872e44f6a6,4,Joe Burrow,QB,10,0.0,0,532,10,34.84,144.64,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,51213f84-838d-4a02-84f8-b828ea69a3d1,4,Quez Watkins,WR,14,0.0,0,826,16,0.0,159.32,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,7c86e2df-5df1-476a-aaad-928167ecd887,4,Jaylen Waddle,WR,14,0.0,0,1233,9,6.2,100.82,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,6455992c-4269-4f86-a649-1ef2630be953,4,Marquez Valdes-Scantling,WR,13,0.0,0,626,14,,141.16,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,f74e453b-8eb7-45ca-8366-f9c8cd91fe52,4,Mike Williams,WR,7,0.0,0,2024,8,13.8,135.82,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,ac38756f-18f8-42bc-885b-8a2cdba25770,4,Chuba Hubbard,RB,13,0.0,0,1348,16,14.3,123.68,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,3ced2c29-b012-4b21-8e3c-774ad858812b,4,Javonte Williams,RB,11,0.0,0,870,6,0.0,103.14,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,a8621353-8e99-4679-9f56-d2deed34b72e,4,Marquez Valdes-Scantling,WR,13,0.0,0,1020,12,,141.14,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,f4ee1896-37d3-48d4-b17e-07620ca8ac3c,4,Tee Higgins,WR,10,0.0,0,1679,5,0.0,135.14,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,be693918-7b1c-4563-b6a6-536f560c27a1,4,Marquez Valdes-Scantling,WR,13,0.0,0,2338,16,,156.82,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,eb1f20bf-c0ac-4515-bcb7-36fecd7ec44c,4,Terry McLaurin,WR,9,0.0,0,2343,3,9.6,123.44,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,534b295f-20fd-4475-bebd-282b9804308d,4,Kenneth Gainwell,RB,14,0.0,0,1008,18,,114.94,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,b47cd827-5472-4af8-99f5-8b2fd43df6d9,4,KJ Hamler,WR,11,0.0,0,772,16,,115.16,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,723c3c1f-1a68-4560-a0db-810116ac7404,4,Mike Williams,WR,7,0.0,0,693,9,13.8,135.86,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,5a136799-ea93-4113-9399-c174f626031f,4,Darius Slayton,WR,10,0.0,0,1494,18,,136.96,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,15ecb909-c22c-4ac9-a011-fdf02144caae,4,Joe Burrow,QB,10,0.0,0,2261,11,34.84,147.14,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,f95fa802-77f5-4f21-8aca-b3ee3a841f53,4,Jaylen Waddle,WR,14,0.0,0,458,8,6.2,121.7,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,534e0de7-4975-49df-ad46-b8743a8c68db,4,Stefon Diggs,WR,7,0.0,0,2035,1,0.0,159.6,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,da5bd0f2-119f-4bbe-b3dc-f3448cbebc35,4,Parris Campbell,WR,14,0.0,0,2752,16,,154.58,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,440eb5bd-8a80-4762-ba65-7c655bd1a2e4,4,Amon-Ra St. Brown,WR,9,0.0,0,2119,13,31.4,122.28,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,28b047b6-c666-4c9e-9d83-5779cfafb4e6,4,Joe Burrow,QB,10,0.0,0,659,11,34.84,129.54,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,dc54a8d9-4814-43be-806f-e92d071731dc,4,Taysom Hill,QB,6,0.0,0,1780,16,0.0,158.12,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,eebf62e9-ca59-4626-aa13-d92cb61f1d05,4,DeVonta Smith,WR,14,0.0,0,240,6,6.9,123.82,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,eebf62e9-ca59-4626-aa13-d92cb61f1d05,4,Nelson Agholor,WR,14,0.0,0,245,11,,123.82,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,4d97f034-37aa-4343-a707-ee765bae2513,4,Leonard Fournette,RB,9,0.0,0,62,8,,114.54,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,7a799c2e-c690-4b89-ba09-d9cee371c71a,4,Leonard Fournette,RB,9,0.0,0,891,9,,126.74,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,49415e4e-4889-4786-8245-5ad284fda6e1,4,Van Jefferson,WR,11,0.0,0,809,17,8.3,116.6,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,ea42b228-38dd-431e-899f-f922a34b0441,4,Latavius Murray,RB,8,0.0,0,1546,16,0.0,111.46,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,0a0519dc-e8cd-4e96-b8b7-8760b387a0a9,4,Mike Gesicki,TE,14,0.0,0,730,10,0.0,154.4,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,8b0ee2e3-2d1e-4428-a56e-fd14e18391d2,4,Rhamondre Stevenson,RB,14,0.0,0,408,12,22.7,154.04,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,7d448506-b31b-4338-962b-cabb71b4e0da,4,Joe Burrow,QB,10,0.0,0,190,10,34.84,167.74,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,51bb4f5e-6d3f-4e63-9ebf-b64ed27d67f3,4,Russell Gage,WR,6,0.0,0,2566,10,0.0,123.42,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,0a21cf3e-7ea6-47e7-a9c6-c33adc1a6787,4,Kenny Golladay,WR,10,0.0,0,854,8,,128.34,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,cd363fba-68c0-427f-a094-fce8953461fa,4,Josh Jacobs,RB,8,0.0,0,599,5,16.0,121.06,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,87d608f7-82d5-4b87-91f9-436b941a048c,4,Terry McLaurin,WR,9,0.0,0,21,3,0.0,107.96,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,7fe4582a-ce45-4907-9550-dc82f81c19f3,4,Curtis Samuel,WR,9,0.0,0,566,8,,138.8,1
fde6d91d-04fb-4a16-b5d8-6e421361bb63,,30,dd2f6b5a-f676-4ace-a9b3-0e27481a0a6b,4,Elijah Moore,WR,6,0.0,0,1936,10,,119.74,1
