draft_id,draft_time,clock,draft_entry_id,tournament_entry_id,tournament_round_draft_entry_id,tournament_round_number,player_name,position_name,bye_week,projection_adp,pick_order,overall_pick_number,team_pick_number,pick_points,roster_points,playoff_team
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,bc0af491-940d-4cf1-af1f-74a30de04f8c,cc6d7909-fec9-4157-a544-389cb1364093,894914f0-0230-4d80-b128-78681c9ce8a2,1,Zamir White,RB,6,168.91,3,147,13,0.0,1622.02,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,650cc4e0-536e-45f7-8e50-19c13449f6da,5fb1b862-2878-44bd-b56e-f45959b56ff2,4f3b6dc0-aba3-4ac4-9dfd-6bb94748b051,1,Justin Herbert,QB,8,45.17,5,53,5,130.1,1559.28,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,650cc4e0-536e-45f7-8e50-19c13449f6da,5fb1b862-2878-44bd-b56e-f45959b56ff2,4f3b6dc0-aba3-4ac4-9dfd-6bb94748b051,1,Joe Burrow,QB,10,75.25,5,77,7,205.38,1559.28,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,dd23bf29-024b-4f9b-b4c6-2dc4eadcda66,aceeca74-ec23-4a66-8fcb-ad2b8927f26d,0d4fe994-2f78-4286-a31a-1ff481400ae4,1,KJ Hamler,WR,9,156.56,11,155,13,12.5,1350.86,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,dd23bf29-024b-4f9b-b4c6-2dc4eadcda66,aceeca74-ec23-4a66-8fcb-ad2b8927f26d,0d4fe994-2f78-4286-a31a-1ff481400ae4,1,David Njoku,TE,9,161.17,11,158,14,85.6,1350.86,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,85684b3a-5c0e-4f2b-a146-f1eea46e4cf5,f0062164-9e68-4f76-870f-062cda3e9f71,d58af5a8-05dd-40fa-8e39-635969daf7e8,1,Mike Evans,WR,11,22.39,1,24,2,96.9,1544.1,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,b944036d-1b25-430f-96b0-66b75c1f840f,af6a2cd3-e79b-4330-b158-be0d82535f7d,2042ae32-2616-4986-9371-03ad89027975,1,Austin Ekeler,RB,8,6.02,6,6,1,246.2,1435.8,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,a39488ea-ef58-4c8b-8094-f806176c0595,76234471-e0eb-43aa-adc8-e1c17dfe9c5a,5b4e7d6c-8a6c-42b3-aacc-b30bb4804f5c,1,DeAndre Hopkins,WR,13,76.29,8,80,7,109.3,1517.36,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,a23757cc-5bde-4c82-88cd-c170f74fb071,a08f8725-98e2-4c71-ba91-1fc4786c0c2a,cdae2bb0-0a47-475b-951e-eac31a2c1ce0,1,George Kittle,TE,9,53.67,2,50,5,81.2,1418.1,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,b944036d-1b25-430f-96b0-66b75c1f840f,af6a2cd3-e79b-4330-b158-be0d82535f7d,2042ae32-2616-4986-9371-03ad89027975,1,Elijah Mitchell,RB,9,65.7,6,67,6,14.6,1435.8,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,a39488ea-ef58-4c8b-8094-f806176c0595,76234471-e0eb-43aa-adc8-e1c17dfe9c5a,5b4e7d6c-8a6c-42b3-aacc-b30bb4804f5c,1,Dalvin Cook,RB,7,8.68,8,8,1,161.3,1517.36,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,84c25291-ae0b-419a-9b73-660b8c1b43d1,68362e32-ec4c-4923-aeb5-b2355cc431df,40fa7c66-e4be-4189-9075-44eab7c1c1e5,1,Mike Gesicki,TE,11,150.7,7,162,14,38.1,1605.06,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,50de3fb5-73d7-4bc5-b546-c099f60a5499,ce0a7425-f199-46ad-9ddd-66cebb8adae8,1cd5946d-6843-4773-90a7-81f5b22f5343,1,Breece Hall,RB,10,42.49,4,45,4,98.5,1395.32,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,dd23bf29-024b-4f9b-b4c6-2dc4eadcda66,aceeca74-ec23-4a66-8fcb-ad2b8927f26d,0d4fe994-2f78-4286-a31a-1ff481400ae4,1,Matthew Stafford,QB,7,105.17,11,107,9,85.0,1350.86,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,a1bcbbe8-841f-416b-a29b-364c3ba032be,d14b7d06-1fa9-4833-8664-3f49a8fc57c7,2594517a-336c-4084-85fe-2fdda3a1d868,1,Travis Etienne,RB,11,36.18,12,37,4,126.3,1470.64,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,85684b3a-5c0e-4f2b-a146-f1eea46e4cf5,f0062164-9e68-4f76-870f-062cda3e9f71,d58af5a8-05dd-40fa-8e39-635969daf7e8,1,Dameon Pierce,RB,6,98.65,1,97,9,138.8,1544.1,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,bc0af491-940d-4cf1-af1f-74a30de04f8c,cc6d7909-fec9-4157-a544-389cb1364093,894914f0-0230-4d80-b128-78681c9ce8a2,1,Christian McCaffrey,RB,9,1.92,3,3,1,227.36,1622.02,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,b944036d-1b25-430f-96b0-66b75c1f840f,af6a2cd3-e79b-4330-b158-be0d82535f7d,2042ae32-2616-4986-9371-03ad89027975,1,DJ Chark,WR,6,138.32,6,139,12,52.5,1435.8,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,b944036d-1b25-430f-96b0-66b75c1f840f,af6a2cd3-e79b-4330-b158-be0d82535f7d,2042ae32-2616-4986-9371-03ad89027975,1,Cole Kmet,TE,14,120.31,6,150,13,65.7,1435.8,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,650cc4e0-536e-45f7-8e50-19c13449f6da,5fb1b862-2878-44bd-b56e-f45959b56ff2,4f3b6dc0-aba3-4ac4-9dfd-6bb94748b051,1,Joshua Palmer,WR,8,126.9,5,125,11,90.7,1559.28,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,dd23bf29-024b-4f9b-b4c6-2dc4eadcda66,aceeca74-ec23-4a66-8fcb-ad2b8927f26d,0d4fe994-2f78-4286-a31a-1ff481400ae4,1,Marquez Valdes-Scantling,WR,8,96.86,11,86,8,58.2,1350.86,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,b1b31ca3-29b6-41ee-b00b-d31bf9525684,605b24af-3114-4b8c-a5e5-c1b4c22d3cc2,90140fcc-3462-48a8-a50a-c9421dbbc88c,1,Devin Duvernay,WR,10,205.83,9,201,17,67.6,1660.04,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,650cc4e0-536e-45f7-8e50-19c13449f6da,5fb1b862-2878-44bd-b56e-f45959b56ff2,4f3b6dc0-aba3-4ac4-9dfd-6bb94748b051,1,Gerald Everett,TE,8,163.03,5,149,13,72.6,1559.28,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,84c25291-ae0b-419a-9b73-660b8c1b43d1,68362e32-ec4c-4923-aeb5-b2355cc431df,40fa7c66-e4be-4189-9075-44eab7c1c1e5,1,DeVante Parker,WR,10,129.01,7,127,11,44.8,1605.06,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,a39488ea-ef58-4c8b-8094-f806176c0595,76234471-e0eb-43aa-adc8-e1c17dfe9c5a,5b4e7d6c-8a6c-42b3-aacc-b30bb4804f5c,1,Jaylen Warren,RB,9,214.19,8,200,17,18.3,1517.36,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,650cc4e0-536e-45f7-8e50-19c13449f6da,5fb1b862-2878-44bd-b56e-f45959b56ff2,4f3b6dc0-aba3-4ac4-9dfd-6bb94748b051,1,Ja'Marr Chase,WR,10,5.51,5,5,1,136.9,1559.28,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,a23757cc-5bde-4c82-88cd-c170f74fb071,a08f8725-98e2-4c71-ba91-1fc4786c0c2a,cdae2bb0-0a47-475b-951e-eac31a2c1ce0,1,Kareem Hunt,RB,9,94.72,2,95,8,60.2,1418.1,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,a23757cc-5bde-4c82-88cd-c170f74fb071,a08f8725-98e2-4c71-ba91-1fc4786c0c2a,cdae2bb0-0a47-475b-951e-eac31a2c1ce0,1,Tyler Allgeier,RB,14,147.23,2,143,12,62.7,1418.1,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,a1bcbbe8-841f-416b-a29b-364c3ba032be,d14b7d06-1fa9-4833-8664-3f49a8fc57c7,2594517a-336c-4084-85fe-2fdda3a1d868,1,Randall Cobb,WR,14,211.75,12,204,17,38.3,1470.64,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,50de3fb5-73d7-4bc5-b546-c099f60a5499,ce0a7425-f199-46ad-9ddd-66cebb8adae8,1cd5946d-6843-4773-90a7-81f5b22f5343,1,Marvin Jones,WR,11,176.0,4,172,15,52.6,1395.32,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,50de3fb5-73d7-4bc5-b546-c099f60a5499,ce0a7425-f199-46ad-9ddd-66cebb8adae8,1cd5946d-6843-4773-90a7-81f5b22f5343,1,Hunter Renfrow,WR,6,84.29,4,76,7,19.6,1395.32,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,b1b31ca3-29b6-41ee-b00b-d31bf9525684,605b24af-3114-4b8c-a5e5-c1b4c22d3cc2,90140fcc-3462-48a8-a50a-c9421dbbc88c,1,Tyquan Thornton,WR,10,211.13,9,208,18,26.5,1660.04,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,b944036d-1b25-430f-96b0-66b75c1f840f,af6a2cd3-e79b-4330-b158-be0d82535f7d,2042ae32-2616-4986-9371-03ad89027975,1,Damien Harris,RB,10,99.24,6,102,9,61.9,1435.8,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,650cc4e0-536e-45f7-8e50-19c13449f6da,5fb1b862-2878-44bd-b56e-f45959b56ff2,4f3b6dc0-aba3-4ac4-9dfd-6bb94748b051,1,Tyler Lockett,WR,11,101.29,5,101,9,162.1,1559.28,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,dd23bf29-024b-4f9b-b4c6-2dc4eadcda66,aceeca74-ec23-4a66-8fcb-ad2b8927f26d,0d4fe994-2f78-4286-a31a-1ff481400ae4,1,Nyheim Hines,RB,7,128.2,11,131,11,28.1,1350.86,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,50de3fb5-73d7-4bc5-b546-c099f60a5499,ce0a7425-f199-46ad-9ddd-66cebb8adae8,1cd5946d-6843-4773-90a7-81f5b22f5343,1,Mark Andrews,TE,10,21.7,4,21,2,119.2,1395.32,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,50de3fb5-73d7-4bc5-b546-c099f60a5499,ce0a7425-f199-46ad-9ddd-66cebb8adae8,1cd5946d-6843-4773-90a7-81f5b22f5343,1,Isiah Pacheco,RB,8,142.56,4,141,12,77.9,1395.32,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,a1bcbbe8-841f-416b-a29b-364c3ba032be,d14b7d06-1fa9-4833-8664-3f49a8fc57c7,2594517a-336c-4084-85fe-2fdda3a1d868,1,Isaiah Spiller,RB,8,135.07,12,133,12,0.0,1470.64,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,bc0af491-940d-4cf1-af1f-74a30de04f8c,cc6d7909-fec9-4157-a544-389cb1364093,894914f0-0230-4d80-b128-78681c9ce8a2,1,Isaiah Likely,TE,10,213.19,3,195,17,38.6,1622.02,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,b1b31ca3-29b6-41ee-b00b-d31bf9525684,605b24af-3114-4b8c-a5e5-c1b4c22d3cc2,90140fcc-3462-48a8-a50a-c9421dbbc88c,1,Robert Tonyan,TE,14,163.47,9,184,16,22.0,1660.04,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,a23757cc-5bde-4c82-88cd-c170f74fb071,a08f8725-98e2-4c71-ba91-1fc4786c0c2a,cdae2bb0-0a47-475b-951e-eac31a2c1ce0,1,Gus Edwards,RB,10,197.91,2,191,16,25.2,1418.1,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,50de3fb5-73d7-4bc5-b546-c099f60a5499,ce0a7425-f199-46ad-9ddd-66cebb8adae8,1cd5946d-6843-4773-90a7-81f5b22f5343,1,Jalen Guyton,WR,8,215.18,4,213,18,7.4,1395.32,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,b1b31ca3-29b6-41ee-b00b-d31bf9525684,605b24af-3114-4b8c-a5e5-c1b4c22d3cc2,90140fcc-3462-48a8-a50a-c9421dbbc88c,1,Rachaad White,RB,11,126.7,9,129,11,60.1,1660.04,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,b1b31ca3-29b6-41ee-b00b-d31bf9525684,605b24af-3114-4b8c-a5e5-c1b4c22d3cc2,90140fcc-3462-48a8-a50a-c9421dbbc88c,1,Hayden Hurst,TE,10,177.88,9,177,15,71.2,1660.04,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,a1bcbbe8-841f-416b-a29b-364c3ba032be,d14b7d06-1fa9-4833-8664-3f49a8fc57c7,2594517a-336c-4084-85fe-2fdda3a1d868,1,Robbie Anderson,WR,13,161.17,12,157,14,25.8,1470.64,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,bc0af491-940d-4cf1-af1f-74a30de04f8c,cc6d7909-fec9-4157-a544-389cb1364093,894914f0-0230-4d80-b128-78681c9ce8a2,1,Eno Benjamin,RB,14,203.3,3,190,16,48.7,1622.02,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,a1bcbbe8-841f-416b-a29b-364c3ba032be,d14b7d06-1fa9-4833-8664-3f49a8fc57c7,2594517a-336c-4084-85fe-2fdda3a1d868,1,DeVonta Smith,WR,7,76.99,12,84,7,135.3,1470.64,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,a39488ea-ef58-4c8b-8094-f806176c0595,76234471-e0eb-43aa-adc8-e1c17dfe9c5a,5b4e7d6c-8a6c-42b3-aacc-b30bb4804f5c,1,Dak Prescott,QB,9,90.53,8,113,10,75.3,1517.36,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,a39488ea-ef58-4c8b-8094-f806176c0595,76234471-e0eb-43aa-adc8-e1c17dfe9c5a,5b4e7d6c-8a6c-42b3-aacc-b30bb4804f5c,1,Christian Watson,WR,14,152.7,8,152,13,103.9,1517.36,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,84c25291-ae0b-419a-9b73-660b8c1b43d1,68362e32-ec4c-4923-aeb5-b2355cc431df,40fa7c66-e4be-4189-9075-44eab7c1c1e5,1,Derrick Henry,RB,6,7.78,7,7,1,204.56,1605.06,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,a23757cc-5bde-4c82-88cd-c170f74fb071,a08f8725-98e2-4c71-ba91-1fc4786c0c2a,cdae2bb0-0a47-475b-951e-eac31a2c1ce0,1,Darren Waller,TE,6,50.96,2,47,4,23.9,1418.1,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,50de3fb5-73d7-4bc5-b546-c099f60a5499,ce0a7425-f199-46ad-9ddd-66cebb8adae8,1cd5946d-6843-4773-90a7-81f5b22f5343,1,Derek Carr,QB,6,108.41,4,117,10,108.86,1395.32,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,0be1cfbf-2146-483f-9268-e9a530983d0e,f3589553-76e9-4f38-a237-ac46c4f42959,4d991df8-76a0-463a-9d3c-55445a6a55d4,1,Najee Harris,RB,9,11.28,10,15,2,128.26,1694.7,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,0be1cfbf-2146-483f-9268-e9a530983d0e,f3589553-76e9-4f38-a237-ac46c4f42959,4d991df8-76a0-463a-9d3c-55445a6a55d4,1,Patrick Mahomes,QB,8,51.73,10,34,3,314.1,1694.7,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,0be1cfbf-2146-483f-9268-e9a530983d0e,f3589553-76e9-4f38-a237-ac46c4f42959,4d991df8-76a0-463a-9d3c-55445a6a55d4,1,AJ Dillon,RB,14,62.46,10,63,6,81.6,1694.7,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,0be1cfbf-2146-483f-9268-e9a530983d0e,f3589553-76e9-4f38-a237-ac46c4f42959,4d991df8-76a0-463a-9d3c-55445a6a55d4,1,Tony Pollard,RB,9,79.13,10,82,7,192.2,1694.7,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,0be1cfbf-2146-483f-9268-e9a530983d0e,f3589553-76e9-4f38-a237-ac46c4f42959,4d991df8-76a0-463a-9d3c-55445a6a55d4,1,Jahan Dotson,WR,14,139.1,10,130,11,60.0,1694.7,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,0be1cfbf-2146-483f-9268-e9a530983d0e,f3589553-76e9-4f38-a237-ac46c4f42959,4d991df8-76a0-463a-9d3c-55445a6a55d4,1,Travis Kelce,TE,8,12.74,10,10,1,211.3,1694.7,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,0be1cfbf-2146-483f-9268-e9a530983d0e,f3589553-76e9-4f38-a237-ac46c4f42959,4d991df8-76a0-463a-9d3c-55445a6a55d4,1,Kenny Golladay,WR,9,143.63,10,154,13,0.0,1694.7,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,0be1cfbf-2146-483f-9268-e9a530983d0e,f3589553-76e9-4f38-a237-ac46c4f42959,4d991df8-76a0-463a-9d3c-55445a6a55d4,1,Jerick McKinnon,RB,8,205.99,10,183,16,72.1,1694.7,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,0be1cfbf-2146-483f-9268-e9a530983d0e,f3589553-76e9-4f38-a237-ac46c4f42959,4d991df8-76a0-463a-9d3c-55445a6a55d4,1,Jakobi Meyers,WR,10,145.39,10,135,12,84.4,1694.7,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,0be1cfbf-2146-483f-9268-e9a530983d0e,f3589553-76e9-4f38-a237-ac46c4f42959,4d991df8-76a0-463a-9d3c-55445a6a55d4,1,Brevin Jordan,TE,6,196.14,10,202,17,9.5,1694.7,0
d46e6746-0975-4960-a8f0-e115f8af56c8,2022-08-22 23:55:19.468274,30,50de3fb5-73d7-4bc5-b546-c099f60a5499,ce0a7425-f199-46ad-9ddd-66cebb8adae8,1cd5946d-6843-4773-90a7-81f5b22f5343,1,Chase Claypool,WR,14,109.46,4,100,9,64.04,1395.32,0
